backbone,config,budget,rep,method,C,auroc_light,sens_light,spec_light,auroc_mid,sens_mid,spec_mid,auroc_dark,sens_dark,spec_dark,gap_auroc
resnet50_frozen,std_tunedC,25,13,smote_allmal,1.0,0.56484375,0.0,1.0,0.472636815920398,0.0,1.0,0.45805921052631576,0.0,1.0,0.10678453947368421
resnet50_frozen,std_tunedC,25,13,src_demo,0.1,0.55546875,0.05,1.0,0.617412935323383,0.0,1.0,0.6151315789473685,0.05263157894736842,0.96875,-0.05966282894736852
resnet50_frozen,std_tunedC,25,13,src_cond,1.0,0.47968749999999993,0.05,0.984375,0.673134328358209,0.0,1.0,0.7467105263157895,0.10526315789473684,0.96875,-0.26702302631578956
resnet50_frozen,std_tunedC,25,13,src_cond_dark,0.1,0.55625,0.05,1.0,0.6139303482587065,0.0,1.0,0.6324013157894737,0.05263157894736842,0.96875,-0.07615131578947365
resnet50_frozen,std_tunedC,25,13,src_cond_shuf,0.1,0.515625,0.05,1.0,0.656218905472637,0.0,1.0,0.703125,0.05263157894736842,1.0,-0.1875
resnet50_frozen,std_tunedC,25,14,simple,0.01,0.6109375,0.05,1.0,0.5776119402985075,0.0,1.0,0.3881578947368421,0.0,0.984375,0.22277960526315793
resnet50_frozen,std_tunedC,25,14,fair,0.1,0.6203124999999999,0.0,1.0,0.5796019900497512,0.0,1.0,0.4013157894736842,0.05263157894736842,0.984375,0.21899671052631575
resnet50_frozen,std_tunedC,25,14,smote,0.01,0.54609375,0.0,1.0,0.5412935323383085,0.03333333333333333,1.0,0.4136513157894737,0.0,0.984375,0.13244243421052637
resnet50_frozen,std_tunedC,25,14,smote_shuf,0.01,0.52734375,0.0,1.0,0.5497512437810945,0.0,1.0,0.3840460526315789,0.0,0.984375,0.14329769736842107
resnet50_frozen,std_tunedC,25,14,smote_light,0.01,0.5328125,0.05,1.0,0.5427860696517414,0.0,1.0,0.3059210526315789,0.0,0.984375,0.2268914473684211
resnet50_frozen,std_tunedC,25,14,smote_allmal,10.0,0.50390625,0.0,1.0,0.5223880597014925,0.0,1.0,0.3141447368421052,0.0,1.0,0.1897615131578948
resnet50_frozen,std_tunedC,25,14,src_demo,0.1,0.50859375,0.1,1.0,0.6651741293532337,0.06666666666666667,1.0,0.6077302631578947,0.05263157894736842,1.0,-0.09913651315789473
resnet50_frozen,std_tunedC,25,14,src_cond,0.1,0.47421875,0.0,1.0,0.7099502487562189,0.0,0.9850746268656716,0.703125,0.0,1.0,-0.22890624999999998
resnet50_frozen,std_tunedC,25,14,src_cond_dark,0.1,0.51171875,0.1,1.0,0.6651741293532338,0.06666666666666667,1.0,0.6175986842105263,0.10526315789473684,1.0,-0.10587993421052633
resnet50_frozen,std_tunedC,25,14,src_cond_shuf,0.1,0.48046875,0.0,1.0,0.7340796019900498,0.0,0.9850746268656716,0.6949013157894736,0.0,1.0,-0.21443256578947356
resnet50_frozen,std_tunedC,25,15,simple,0.01,0.541796875,0.05,0.90625,0.6004975124378109,0.13333333333333333,0.9701492537313433,0.6817434210526316,0.05263157894736842,0.953125,-0.13994654605263168
resnet50_frozen,std_tunedC,25,15,fair,0.1,0.544921875,0.05,0.90625,0.6064676616915423,0.13333333333333333,0.9701492537313433,0.6842105263157895,0.05263157894736842,0.953125,-0.1392886513157895
resnet50_frozen,std_tunedC,25,15,smote,0.01,0.540234375,0.05,0.921875,0.5945273631840796,0.13333333333333333,0.9701492537313433,0.6241776315789473,0.05263157894736842,0.9375,-0.0839432565789473
resnet50_frozen,std_tunedC,25,15,smote_shuf,0.01,0.5542968749999999,0.05,0.9375,0.5746268656716418,0.13333333333333333,0.9701492537313433,0.6488486842105263,0.05263157894736842,0.9375,-0.09455180921052642
resnet50_frozen,std_tunedC,25,15,smote_light,0.1,0.536328125,0.05,0.9375,0.5810945273631841,0.13333333333333333,0.9701492537313433,0.6365131578947368,0.05263157894736842,0.9375,-0.10018503289473679
resnet50_frozen,std_tunedC,25,15,smote_allmal,1.0,0.537109375,0.05,0.9375,0.5791044776119404,0.13333333333333333,0.9701492537313433,0.6332236842105263,0.05263157894736842,0.9375,-0.09611430921052633
resnet50_frozen,std_tunedC,25,15,src_demo,0.1,0.48984375,0.15,0.96875,0.6388059701492538,0.03333333333333333,1.0,0.647203947368421,0.10526315789473684,0.96875,-0.157360197368421
resnet50_frozen,std_tunedC,25,15,src_cond,0.1,0.52265625,0.0,0.984375,0.6567164179104478,0.03333333333333333,1.0,0.6800986842105263,0.05263157894736842,0.984375,-0.15744243421052628
resnet50_frozen,std_tunedC,25,15,src_cond_dark,0.1,0.49140625000000004,0.1,0.984375,0.6333333333333334,0.03333333333333333,1.0,0.6504934210526315,0.10526315789473684,0.984375,-0.15908717105263148
resnet50_frozen,std_tunedC,25,15,src_cond_shuf,0.1,0.51171875,0.05,1.0,0.6661691542288557,0.0,1.0,0.6332236842105263,0.05263157894736842,0.984375,-0.12150493421052633
resnet50_frozen,std_tunedC,25,16,simple,0.01,0.4828125,0.0,0.90625,0.4975124378109453,0.1,0.9701492537313433,0.4144736842105263,0.10526315789473684,0.890625,0.06833881578947365
resnet50_frozen,std_tunedC,25,16,fair,0.01,0.45625,0.0,0.90625,0.46766169154228854,0.1,0.9701492537313433,0.40871710526315785,0.10526315789473684,0.90625,0.047532894736842135
resnet50_frozen,std_tunedC,25,16,smote,0.01,0.43984375000000003,0.0,0.90625,0.45273631840796025,0.1,0.9701492537313433,0.421875,0.10526315789473684,0.890625,0.017968750000000033
resnet50_frozen,std_tunedC,25,16,smote_shuf,0.1,0.46796875000000004,0.0,0.90625,0.4791044776119403,0.1,0.9552238805970149,0.40213815789473684,0.10526315789473684,0.90625,0.06583059210526321
resnet50_frozen,std_tunedC,25,16,smote_light,0.1,0.44999999999999996,0.0,0.96875,0.40796019900497515,0.03333333333333333,1.0,0.4111842105263158,0.05263157894736842,1.0,0.03881578947368414
resnet50_frozen,std_tunedC,25,16,smote_allmal,10.0,0.40156249999999993,0.0,0.96875,0.3850746268656716,0.03333333333333333,1.0,0.3980263157894737,0.05263157894736842,1.0,0.003536184210526261
resnet50_frozen,std_tunedC,25,16,src_demo,0.1,0.52578125,0.1,1.0,0.6955223880597015,0.0,1.0,0.6332236842105263,0.05263157894736842,1.0,-0.10744243421052635
resnet50_frozen,std_tunedC,25,16,src_cond,0.1,0.5921875,0.0,0.984375,0.6860696517412935,0.03333333333333333,1.0,0.694078947368421,0.10526315789473684,0.984375,-0.10189144736842104
resnet50_frozen,std_tunedC,25,16,src_cond_dark,0.1,0.53359375,0.1,1.0,0.6900497512437811,0.0,1.0,0.6299342105263157,0.05263157894736842,1.0,-0.09634046052631573
resnet50_frozen,std_tunedC,25,16,src_cond_shuf,0.1,0.5874999999999999,0.0,0.984375,0.691542288557214,0.03333333333333333,1.0,0.6710526315789473,0.10526315789473684,0.984375,-0.08355263157894743
resnet50_frozen,std_tunedC,25,17,simple,0.01,0.559375,0.1,0.984375,0.5711442786069653,0.16666666666666666,0.9850746268656716,0.5254934210526316,0.0,0.984375,0.03388157894736832
resnet50_frozen,std_tunedC,25,17,fair,0.01,0.5640625,0.1,0.96875,0.5676616915422885,0.16666666666666666,0.9850746268656716,0.528782894736842,0.0,0.96875,0.03527960526315799
resnet50_frozen,std_tunedC,25,17,smote,0.1,0.56953125,0.1,1.0,0.5766169154228856,0.16666666666666666,0.9850746268656716,0.544407894736842,0.0,0.984375,0.02512335526315801
resnet50_frozen,std_tunedC,25,17,smote_shuf,0.1,0.5671875,0.1,1.0,0.5855721393034826,0.16666666666666666,0.9850746268656716,0.5476973684210527,0.0,0.984375,0.0194901315789473
resnet50_frozen,std_tunedC,25,17,smote_light,0.1,0.57265625,0.05,1.0,0.4920398009950249,0.0,0.9850746268656716,0.5016447368421053,0.0,1.0,0.07101151315789467
resnet50_frozen,std_tunedC,25,17,smote_allmal,0.1,0.5921875,0.1,1.0,0.5490049751243782,0.1,0.9850746268656716,0.5435855263157895,0.0,1.0,0.04860197368421049
resnet50_frozen,std_tunedC,25,17,src_demo,0.1,0.55390625,0.1,1.0,0.6502487562189054,0.0,1.0,0.446546052631579,0.05263157894736842,1.0,0.10736019736842106
resnet50_frozen,std_tunedC,25,17,src_cond,0.1,0.58515625,0.0,1.0,0.6592039800995024,0.0,1.0,0.4934210526315789,0.0,1.0,0.09173519736842112
resnet50_frozen,std_tunedC,25,17,src_cond_dark,0.1,0.5640625,0.1,1.0,0.6572139303482587,0.0,1.0,0.4695723684210526,0.05263157894736842,1.0,0.09449013157894742
resnet50_frozen,std_tunedC,25,17,src_cond_shuf,0.1,0.59453125,0.0,1.0,0.6691542288557214,0.0,1.0,0.4457236842105263,0.0,1.0,0.14880756578947363
resnet50_frozen,std_tunedC,25,18,simple,0.01,0.68203125,0.2,0.96875,0.6079601990049751,0.23333333333333334,0.8805970149253731,0.6780427631578947,0.3684210526315789,0.75,0.003988486842105288
resnet50_frozen,std_tunedC,25,18,fair,0.01,0.6875,0.2,0.953125,0.6104477611940299,0.23333333333333334,0.8805970149253731,0.6981907894736842,0.3684210526315789,0.734375,-0.010690789473684181
resnet50_frozen,std_tunedC,25,18,smote,0.01,0.64140625,0.2,0.953125,0.6164179104477612,0.23333333333333334,0.9104477611940298,0.6463815789473684,0.3684210526315789,0.75,-0.004975328947368407
resnet50_frozen,std_tunedC,25,18,smote_shuf,0.1,0.66953125,0.15,1.0,0.6512437810945274,0.06666666666666667,0.9402985074626866,0.5855263157894737,0.10526315789473684,0.890625,0.08400493421052635
resnet50_frozen,std_tunedC,25,18,smote_light,0.1,0.6976562500000001,0.15,0.984375,0.6437810945273632,0.06666666666666667,0.9402985074626866,0.5888157894736842,0.15789473684210525,0.90625,0.10884046052631591
resnet50_frozen,std_tunedC,25,18,smote_allmal,10.0,0.668359375,0.15,0.984375,0.6522388059701494,0.1,0.9402985074626866,0.571546052631579,0.10526315789473684,0.90625,0.096813322368421
resnet50_frozen,std_tunedC,25,18,src_demo,0.01,0.5718749999999999,0.0,1.0,0.7,0.03333333333333333,1.0,0.6143092105263157,0.10526315789473684,0.984375,-0.042434210526315796
resnet50_frozen,std_tunedC,25,18,src_cond,0.1,0.5718749999999999,0.0,1.0,0.7194029850746269,0.0,1.0,0.7006578947368421,0.0,1.0,-0.12878289473684223
resnet50_frozen,std_tunedC,25,18,src_cond_dark,0.1,0.5265625,0.0,1.0,0.6920398009950248,0.0,1.0,0.665296052631579,0.0,0.984375,-0.13873355263157894
resnet50_frozen,std_tunedC,25,18,src_cond_shuf,0.1,0.60390625,0.0,1.0,0.7154228855721393,0.0,1.0,0.6800986842105263,0.0,1.0,-0.07619243421052635
resnet50_frozen,std_tunedC,25,19,simple,0.01,0.72734375,0.15,0.96875,0.590547263681592,0.16666666666666666,0.9402985074626866,0.6669407894736843,0.42105263157894735,0.828125,0.06040296052631566
resnet50_frozen,std_tunedC,25,19,fair,0.1,0.72421875,0.15,0.96875,0.5895522388059702,0.2,0.9402985074626866,0.6685855263157894,0.42105263157894735,0.828125,0.05563322368421064
resnet50_frozen,std_tunedC,25,19,smote,0.1,0.690625,0.1,0.984375,0.6114427860696517,0.13333333333333333,0.9552238805970149,0.7080592105263158,0.3684210526315789,0.890625,-0.017434210526315774
resnet50_frozen,std_tunedC,25,19,smote_shuf,0.01,0.7,0.15,0.96875,0.6159203980099502,0.16666666666666666,0.9701492537313433,0.707236842105263,0.3684210526315789,0.890625,-0.007236842105263097
resnet50_frozen,std_tunedC,25,19,smote_light,0.01,0.6671874999999999,0.15,0.96875,0.5885572139303483,0.06666666666666667,0.9552238805970149,0.7327302631578947,0.3157894736842105,0.890625,-0.06554276315789476
resnet50_frozen,std_tunedC,25,19,smote_allmal,10.0,0.678125,0.1,0.96875,0.603731343283582,0.13333333333333333,0.9552238805970149,0.7257401315789473,0.3157894736842105,0.90625,-0.04761513157894737
resnet50_frozen,std_tunedC,25,19,src_demo,0.1,0.5539062499999999,0.1,1.0,0.6298507462686568,0.03333333333333333,1.0,0.6455592105263157,0.05263157894736842,0.96875,-0.09165296052631577
resnet50_frozen,std_tunedC,25,19,src_cond,0.1,0.6421874999999999,0.0,1.0,0.6562189054726368,0.03333333333333333,1.0,0.7236842105263157,0.0,1.0,-0.0814967105263158
resnet50_frozen,std_tunedC,25,19,src_cond_dark,0.1,0.55078125,0.1,1.0,0.6273631840796019,0.03333333333333333,1.0,0.6603618421052633,0.05263157894736842,0.953125,-0.10958059210526327
resnet50_frozen,std_tunedC,25,19,src_cond_shuf,0.1,0.64140625,0.0,1.0,0.6567164179104478,0.0,1.0,0.7245065789473684,0.05263157894736842,1.0,-0.08310032894736841
resnet50_frozen,std_tunedC,50,0,simple,0.01,0.5398437500000001,0.0,1.0,0.41990049751243785,0.03333333333333333,1.0,0.569078947368421,0.0,0.984375,-0.02923519736842095
resnet50_frozen,std_tunedC,50,0,fair,0.1,0.5515625,0.0,1.0,0.42388059701492536,0.03333333333333333,1.0,0.5657894736842105,0.0,0.984375,-0.014226973684210553
resnet50_frozen,std_tunedC,50,0,smote,0.01,0.5476562500000001,0.0,1.0,0.3830845771144279,0.03333333333333333,1.0,0.5419407894736842,0.10526315789473684,0.984375,0.005715460526315885
resnet50_frozen,std_tunedC,50,0,smote_shuf,0.1,0.5546875000000001,0.0,1.0,0.4393034825870647,0.03333333333333333,1.0,0.5583881578947368,0.0,0.984375,-0.0037006578947367252
resnet50_frozen,std_tunedC,50,0,smote_light,0.1,0.5593750000000001,0.0,1.0,0.4074626865671642,0.03333333333333333,1.0,0.566611842105263,0.0,0.984375,-0.007236842105262986
resnet50_frozen,std_tunedC,50,0,smote_allmal,10.0,0.5265625,0.0,1.0,0.3915422885572139,0.03333333333333333,1.0,0.5411184210526315,0.0,0.984375,-0.014555921052631482
resnet50_frozen,std_tunedC,50,0,src_demo,0.01,0.56953125,0.0,1.0,0.7333333333333334,0.06666666666666667,1.0,0.6817434210526315,0.15789473684210525,0.953125,-0.11221217105263148
resnet50_frozen,std_tunedC,50,0,src_cond,0.1,0.6671874999999998,0.0,1.0,0.6756218905472637,0.0,1.0,0.7360197368421053,0.2631578947368421,1.0,-0.06883223684210549
resnet50_frozen,std_tunedC,50,0,src_cond_dark,0.01,0.553125,0.0,1.0,0.7144278606965175,0.0,1.0,0.662828947368421,0.21052631578947367,0.96875,-0.10970394736842104
resnet50_frozen,std_tunedC,50,0,src_cond_shuf,0.1,0.66875,0.0,1.0,0.7059701492537314,0.0,1.0,0.7582236842105262,0.10526315789473684,1.0,-0.08947368421052626
resnet50_frozen,std_tunedC,50,1,simple,0.01,0.54609375,0.05,1.0,0.5477611940298507,0.0,1.0,0.678453947368421,0.05263157894736842,1.0,-0.13236019736842097
resnet50_frozen,std_tunedC,50,1,fair,0.1,0.5421875,0.05,1.0,0.5567164179104478,0.0,1.0,0.6825657894736842,0.10526315789473684,1.0,-0.14037828947368414
resnet50_frozen,std_tunedC,50,1,smote,0.01,0.5617187499999999,0.05,1.0,0.5582089552238807,0.0,1.0,0.6949013157894737,0.05263157894736842,0.96875,-0.13318256578947374
resnet50_frozen,std_tunedC,50,1,smote_shuf,0.01,0.5375000000000001,0.05,1.0,0.5169154228855721,0.0,1.0,0.6143092105263158,0.0,1.0,-0.07680921052631573
resnet50_frozen,std_tunedC,50,1,smote_light,0.01,0.49531249999999993,0.05,1.0,0.5378109452736318,0.0,1.0,0.6167763157894737,0.0,1.0,-0.12146381578947374
resnet50_frozen,std_tunedC,50,1,smote_allmal,10.0,0.59765625,0.05,1.0,0.5417910447761195,0.0,1.0,0.65625,0.0,1.0,-0.05859375
resnet50_frozen,std_tunedC,50,1,src_demo,0.01,0.5890625,0.15,1.0,0.6263681592039803,0.03333333333333333,1.0,0.6570723684210527,0.05263157894736842,1.0,-0.06800986842105261
resnet50_frozen,std_tunedC,50,1,src_cond,0.1,0.5765625,0.0,1.0,0.617412935323383,0.0,0.9850746268656716,0.727796052631579,0.05263157894736842,0.984375,-0.151233552631579
resnet50_frozen,std_tunedC,50,1,src_cond_dark,0.01,0.56875,0.1,1.0,0.6134328358208957,0.0,1.0,0.6924342105263158,0.05263157894736842,1.0,-0.12368421052631584
resnet50_frozen,std_tunedC,50,1,src_cond_shuf,0.1,0.57734375,0.05,1.0,0.5786069651741294,0.0,1.0,0.685032894736842,0.05263157894736842,1.0,-0.10768914473684199
resnet50_frozen,std_tunedC,50,2,simple,0.01,0.6921875,0.05,1.0,0.7263681592039801,0.0,1.0,0.5616776315789472,0.0,1.0,0.13050986842105272
resnet50_frozen,std_tunedC,50,2,fair,0.1,0.69375,0.05,1.0,0.7238805970149254,0.0,1.0,0.5600328947368419,0.05263157894736842,1.0,0.13371710526315805
resnet50_frozen,std_tunedC,50,2,smote,0.01,0.628125,0.05,1.0,0.7014925373134328,0.03333333333333333,0.9850746268656716,0.5328947368421053,0.05263157894736842,1.0,0.09523026315789473
resnet50_frozen,std_tunedC,50,2,smote_shuf,0.1,0.6070312499999999,0.0,1.0,0.6805970149253732,0.0,1.0,0.5148026315789473,0.0,1.0,0.09222861842105257
resnet50_frozen,std_tunedC,50,2,smote_light,0.1,0.6390625,0.0,1.0,0.6945273631840796,0.0,1.0,0.5213815789473684,0.0,1.0,0.11768092105263162
resnet50_frozen,std_tunedC,50,2,smote_allmal,10.0,0.6171875,0.0,1.0,0.6825870646766168,0.0,1.0,0.5394736842105262,0.0,1.0,0.07771381578947378
resnet50_frozen,std_tunedC,50,2,src_demo,0.01,0.675,0.1,1.0,0.6860696517412936,0.06666666666666667,1.0,0.669407894736842,0.15789473684210525,0.984375,0.005592105263158009
resnet50_frozen,std_tunedC,50,2,src_cond,0.1,0.61171875,0.05,0.984375,0.6402985074626867,0.03333333333333333,0.9850746268656716,0.7664473684210527,0.15789473684210525,1.0,-0.15472861842105268
resnet50_frozen,std_tunedC,50,2,src_cond_dark,0.01,0.66640625,0.1,1.0,0.6776119402985075,0.06666666666666667,1.0,0.6521381578947368,0.10526315789473684,0.984375,0.014268092105263142
resnet50_frozen,std_tunedC,50,2,src_cond_shuf,0.1,0.590625,0.05,0.96875,0.6303482587064677,0.03333333333333333,0.9850746268656716,0.765625,0.21052631578947367,1.0,-0.17500000000000004
resnet50_frozen,std_tunedC,50,3,simple,0.01,0.52421875,0.0,1.0,0.5587064676616916,0.0,1.0,0.644736842105263,0.10526315789473684,0.96875,-0.1205180921052631
resnet50_frozen,std_tunedC,50,3,fair,0.1,0.528125,0.0,1.0,0.5626865671641791,0.0,1.0,0.6480263157894737,0.10526315789473684,0.96875,-0.11990131578947372
resnet50_frozen,std_tunedC,50,3,smote,0.01,0.4828125,0.0,1.0,0.527363184079602,0.03333333333333333,1.0,0.6365131578947368,0.10526315789473684,0.9375,-0.15370065789473686
resnet50_frozen,std_tunedC,50,3,smote_shuf,0.01,0.4953125,0.0,1.0,0.5263681592039802,0.03333333333333333,1.0,0.6282894736842105,0.10526315789473684,0.953125,-0.13297697368421052
resnet50_frozen,std_tunedC,50,3,smote_light,0.1,0.53125,0.05,1.0,0.508955223880597,0.0,1.0,0.6521381578947367,0.05263157894736842,1.0,-0.12088815789473673
resnet50_frozen,std_tunedC,50,3,smote_allmal,10.0,0.49531249999999993,0.0,1.0,0.41840796019900495,0.0,1.0,0.6578947368421052,0.05263157894736842,1.0,-0.16258223684210527
resnet50_frozen,std_tunedC,50,3,src_demo,0.1,0.5257812500000001,0.05,0.984375,0.6308457711442788,0.03333333333333333,1.0,0.7261513157894737,0.15789473684210525,0.921875,-0.20037006578947358
resnet50_frozen,std_tunedC,50,3,src_cond,0.1,0.5148437499999999,0.0,1.0,0.5930348258706468,0.0,1.0,0.7631578947368421,0.21052631578947367,0.984375,-0.2483141447368422
resnet50_frozen,std_tunedC,50,3,src_cond_dark,0.1,0.53515625,0.05,1.0,0.6144278606965174,0.0,1.0,0.7458881578947368,0.21052631578947367,0.953125,-0.21073190789473684
resnet50_frozen,std_tunedC,50,3,src_cond_shuf,0.1,0.4875,0.0,1.0,0.6358208955223881,0.0,1.0,0.7483552631578947,0.10526315789473684,0.984375,-0.2608552631578947
resnet50_frozen,std_tunedC,50,4,simple,0.01,0.7289062499999999,0.05,1.0,0.5691542288557213,0.03333333333333333,0.9701492537313433,0.575657894736842,0.10526315789473684,0.953125,0.15324835526315783
resnet50_frozen,std_tunedC,50,4,fair,0.01,0.7234375,0.05,1.0,0.5776119402985074,0.03333333333333333,0.9850746268656716,0.597861842105263,0.10526315789473684,0.96875,0.1255756578947369
resnet50_frozen,std_tunedC,50,4,smote,0.01,0.64765625,0.0,1.0,0.5427860696517414,0.03333333333333333,0.9850746268656716,0.528782894736842,0.0,0.96875,0.11887335526315801
resnet50_frozen,std_tunedC,50,4,smote_shuf,0.01,0.63203125,0.0,1.0,0.6099502487562188,0.03333333333333333,0.9850746268656716,0.5337171052631579,0.0,0.96875,0.09831414473684219
resnet50_frozen,std_tunedC,50,4,smote_light,0.01,0.6078125,0.05,1.0,0.5288557213930348,0.03333333333333333,0.9850746268656716,0.5082236842105263,0.0,1.0,0.09958881578947365
resnet50_frozen,std_tunedC,50,4,smote_allmal,1.0,0.6484375,0.05,1.0,0.5522388059701493,0.03333333333333333,0.9850746268656716,0.5106907894736842,0.0,0.984375,0.13774671052631582
resnet50_frozen,std_tunedC,50,4,src_demo,0.01,0.6554687499999999,0.05,1.0,0.7751243781094527,0.03333333333333333,1.0,0.4572368421052631,0.10526315789473684,0.96875,0.19823190789473683
resnet50_frozen,std_tunedC,50,4,src_cond,0.1,0.6804687500000001,0.0,1.0,0.773134328358209,0.03333333333333333,1.0,0.59375,0.05263157894736842,1.0,0.08671875000000007
resnet50_frozen,std_tunedC,50,4,src_cond_dark,0.01,0.64921875,0.05,1.0,0.7587064676616915,0.03333333333333333,1.0,0.47368421052631576,0.10526315789473684,0.96875,0.1755345394736842
resnet50_frozen,std_tunedC,50,4,src_cond_shuf,0.1,0.63828125,0.0,1.0,0.7562189054726368,0.03333333333333333,1.0,0.5386513157894737,0.05263157894736842,1.0,0.09962993421052635
resnet50_frozen,std_tunedC,50,5,simple,0.01,0.6453125,0.1,0.953125,0.6069651741293531,0.13333333333333333,0.9850746268656716,0.580592105263158,0.0,0.984375,0.06472039473684199
resnet50_frozen,std_tunedC,50,5,fair,0.1,0.6437499999999999,0.1,0.953125,0.609452736318408,0.13333333333333333,0.9850746268656716,0.5797697368421053,0.0,0.96875,0.06398026315789462
resnet50_frozen,std_tunedC,50,5,smote,0.01,0.659375,0.2,0.953125,0.5577114427860697,0.1,0.9701492537313433,0.5970394736842105,0.10526315789473684,0.984375,0.062335526315789536
resnet50_frozen,std_tunedC,50,5,smote_shuf,0.01,0.6937500000000001,0.2,0.953125,0.6363184079601991,0.1,0.9850746268656716,0.5526315789473684,0.05263157894736842,0.984375,0.14111842105263173
resnet50_frozen,std_tunedC,50,5,smote_light,0.01,0.62421875,0.2,0.953125,0.656218905472637,0.1,1.0,0.5460526315789473,0.0,1.0,0.0781661184210527
resnet50_frozen,std_tunedC,50,5,smote_allmal,10.0,0.6124999999999999,0.05,0.984375,0.572139303482587,0.03333333333333333,1.0,0.5583881578947368,0.0,1.0,0.0541118421052631
resnet50_frozen,std_tunedC,50,5,src_demo,0.01,0.70703125,0.2,0.96875,0.6900497512437811,0.1,0.9701492537313433,0.6365131578947368,0.2631578947368421,0.9375,0.07051809210526316
resnet50_frozen,std_tunedC,50,5,src_cond,0.1,0.6679687500000001,0.05,0.96875,0.6791044776119403,0.03333333333333333,1.0,0.7450657894736842,0.21052631578947367,0.984375,-0.07709703947368407
resnet50_frozen,std_tunedC,50,5,src_cond_dark,0.01,0.71640625,0.15,0.984375,0.681094527363184,0.06666666666666667,0.9850746268656716,0.6661184210526315,0.10526315789473684,0.9375,0.050287828947368496
resnet50_frozen,std_tunedC,50,5,src_cond_shuf,0.1,0.63046875,0.0,0.96875,0.6940298507462688,0.0,0.9850746268656716,0.6455592105263158,0.10526315789473684,1.0,-0.015090460526315796
resnet50_frozen,std_tunedC,50,6,simple,0.01,0.634375,0.1,0.96875,0.6432835820895523,0.03333333333333333,1.0,0.5773026315789473,0.10526315789473684,0.984375,0.05707236842105268
resnet50_frozen,std_tunedC,50,6,fair,0.1,0.63671875,0.1,0.953125,0.6383084577114427,0.03333333333333333,1.0,0.5879934210526316,0.10526315789473684,0.984375,0.04872532894736836
resnet50_frozen,std_tunedC,50,6,smote,0.01,0.603125,0.05,0.96875,0.6427860696517413,0.03333333333333333,1.0,0.5320723684210527,0.10526315789473684,0.984375,0.07105263157894737
resnet50_frozen,std_tunedC,50,6,smote_shuf,0.01,0.6203125,0.05,0.96875,0.636318407960199,0.0,1.0,0.5032894736842105,0.10526315789473684,1.0,0.11702302631578954
