backbone,rep,method,kind,skin,dgroup,n_pos,sens,auroc_vs_benign,subset,n,auroc
dinov2b_fitzft,0,simple,overall,mid,,30,0.4666666666666667,,all,97.0,0.5791044776119403
dinov2b_fitzft,0,simple,overall,dark,,19,0.10526315789473684,,all,83.0,0.5386513157894737
dinov2b_fitzft,0,simple,overall,light,,20,0.4,,noLYM,84.0,0.49921875
dinov2b_fitzft,0,simple,overall,mid,,29,0.4827586206896552,,noLYM,96.0,0.5779722079258878
dinov2b_fitzft,0,simple,overall,dark,,8,0.0,,noLYM,72.0,0.478515625
dinov2b_fitzft,0,fair,stratum,light,KC,16,0.5625,0.525390625,,,
dinov2b_fitzft,0,fair,stratum,light,MEL,2,1.0,0.9296875,,,
dinov2b_fitzft,0,fair,stratum,light,OTH,2,0.0,0.171875,,,
dinov2b_fitzft,0,fair,stratum,mid,KC,24,0.75,0.6436567164179104,,,
dinov2b_fitzft,0,fair,stratum,mid,MEL,4,0.5,0.4552238805970149,,,
dinov2b_fitzft,0,fair,stratum,mid,LYM,1,1.0,0.6716417910447761,,,
dinov2b_fitzft,0,fair,stratum,mid,OTH,1,0.0,0.07462686567164178,,,
dinov2b_fitzft,0,fair,stratum,dark,KC,4,0.25,0.44140625,,,
dinov2b_fitzft,0,fair,stratum,dark,MEL,4,0.25,0.5,,,
dinov2b_fitzft,0,fair,stratum,dark,LYM,11,0.45454545454545453,0.6420454545454546,,,
dinov2b_fitzft,0,fair,overall,light,,20,0.55,,all,84.0,0.53046875
dinov2b_fitzft,0,fair,overall,mid,,30,0.7,,all,97.0,0.600497512437811
dinov2b_fitzft,0,fair,overall,dark,,19,0.3684210526315789,,all,83.0,0.5699013157894737
dinov2b_fitzft,0,fair,overall,light,,20,0.55,,noLYM,84.0,0.53046875
dinov2b_fitzft,0,fair,overall,mid,,29,0.6896551724137931,,noLYM,96.0,0.5980442614513638
dinov2b_fitzft,0,fair,overall,dark,,8,0.25,,noLYM,72.0,0.470703125
dinov2b_fitzft,1,source,stratum,light,KC,15,0.8666666666666667,0.515625,,,
dinov2b_fitzft,1,source,stratum,light,MEL,3,1.0,0.859375,,,
dinov2b_fitzft,1,source,stratum,light,OTH,2,1.0,0.5390625,,,
dinov2b_fitzft,1,source,stratum,mid,KC,17,0.8235294117647058,0.5697980684811238,,,
dinov2b_fitzft,1,source,stratum,mid,MEL,6,0.5,0.5796019900497512,,,
dinov2b_fitzft,1,source,stratum,mid,LYM,4,1.0,0.6828358208955223,,,
dinov2b_fitzft,1,source,stratum,mid,OTH,3,0.3333333333333333,0.31343283582089554,,,
dinov2b_fitzft,1,source,stratum,dark,KC,2,1.0,0.6484375,,,
dinov2b_fitzft,1,source,stratum,dark,MEL,3,0.6666666666666666,0.38541666666666663,,,
dinov2b_fitzft,1,source,stratum,dark,LYM,13,0.7692307692307693,0.53125,,,
dinov2b_fitzft,1,source,stratum,dark,OTH,1,1.0,0.90625,,,
dinov2b_fitzft,1,source,overall,light,,20,0.9,,all,84.0,0.56953125
dinov2b_fitzft,1,source,overall,mid,,30,0.7333333333333333,,all,97.0,0.5611940298507463
dinov2b_fitzft,1,source,overall,dark,,19,0.7894736842105263,,all,83.0,0.540296052631579
dinov2b_fitzft,1,source,overall,light,,20,0.9,,noLYM,84.0,0.56953125
dinov2b_fitzft,1,source,overall,mid,,26,0.6923076923076923,,noLYM,93.0,0.54247990815155
dinov2b_fitzft,1,source,overall,dark,,6,0.8333333333333334,,noLYM,70.0,0.5598958333333334
dinov2b_fitzft,1,simple,stratum,light,KC,15,0.4,0.5979166666666667,,,
dinov2b_fitzft,1,simple,stratum,light,MEL,3,1.0,0.9635416666666666,,,
dinov2b_fitzft,1,simple,stratum,light,OTH,2,0.0,0.4921875,,,
dinov2b_fitzft,1,simple,stratum,mid,KC,17,0.29411764705882354,0.6084284460052678,,,
dinov2b_fitzft,1,simple,stratum,mid,MEL,6,0.16666666666666666,0.5422885572139303,,,
dinov2b_fitzft,1,simple,stratum,mid,LYM,4,0.5,0.664179104477612,,,
dinov2b_fitzft,1,simple,stratum,mid,OTH,3,0.3333333333333333,0.3781094527363184,,,
dinov2b_fitzft,1,simple,stratum,dark,KC,2,0.0,0.46875,,,
dinov2b_fitzft,1,simple,stratum,dark,MEL,3,0.0,0.4791666666666667,,,
dinov2b_fitzft,1,simple,stratum,dark,LYM,13,0.38461538461538464,0.5384615384615385,,,
dinov2b_fitzft,1,simple,stratum,dark,OTH,1,1.0,0.9375,,,
dinov2b_fitzft,1,simple,overall,light,,20,0.45,,all,84.0,0.6421874999999999
dinov2b_fitzft,1,simple,overall,mid,,30,0.3,,all,97.0,0.5796019900497513
dinov2b_fitzft,1,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.5427631578947368
dinov2b_fitzft,1,simple,overall,light,,20,0.45,,noLYM,84.0,0.6421874999999999
dinov2b_fitzft,1,simple,overall,mid,,26,0.2692307692307692,,noLYM,93.0,0.5665901262916189
dinov2b_fitzft,1,simple,overall,dark,,6,0.16666666666666666,,noLYM,70.0,0.5520833333333334
dinov2b_fitzft,1,fair,stratum,light,KC,15,0.5333333333333333,0.5208333333333333,,,
dinov2b_fitzft,1,fair,stratum,light,MEL,3,1.0,0.9739583333333334,,,
dinov2b_fitzft,1,fair,stratum,light,OTH,2,0.5,0.4765625,,,
dinov2b_fitzft,1,fair,stratum,mid,KC,17,0.6470588235294118,0.5610184372256365,,,
dinov2b_fitzft,1,fair,stratum,mid,MEL,6,0.3333333333333333,0.3855721393034826,,,
dinov2b_fitzft,1,fair,stratum,mid,LYM,4,0.5,0.5,,,
dinov2b_fitzft,1,fair,stratum,mid,OTH,3,0.3333333333333333,0.4079601990049751,,,
dinov2b_fitzft,1,fair,stratum,dark,KC,2,0.0,0.3984375,,,
dinov2b_fitzft,1,fair,stratum,dark,MEL,3,0.6666666666666666,0.5520833333333334,,,
dinov2b_fitzft,1,fair,stratum,dark,LYM,13,0.8461538461538461,0.6971153846153846,,,
dinov2b_fitzft,1,fair,stratum,dark,OTH,1,1.0,0.828125,,,
dinov2b_fitzft,1,fair,overall,light,,20,0.6,,all,84.0,0.5843750000000001
dinov2b_fitzft,1,fair,overall,mid,,30,0.5333333333333333,,all,97.0,0.5024875621890547
dinov2b_fitzft,1,fair,overall,dark,,19,0.7368421052631579,,all,83.0,0.649671052631579
dinov2b_fitzft,1,fair,overall,light,,20,0.6,,noLYM,84.0,0.5843750000000001
dinov2b_fitzft,1,fair,overall,mid,,26,0.5384615384615384,,noLYM,93.0,0.5028702640642939
dinov2b_fitzft,1,fair,overall,dark,,6,0.5,,noLYM,70.0,0.546875
dinov2b_fitzft,2,source,stratum,light,KC,12,0.9166666666666666,0.5299479166666666,,,
dinov2b_fitzft,2,source,stratum,light,MEL,4,1.0,0.8359375,,,
dinov2b_fitzft,2,source,stratum,light,LYM,2,1.0,0.8046875,,,
dinov2b_fitzft,2,source,stratum,light,OTH,2,1.0,0.640625,,,
dinov2b_fitzft,2,source,stratum,mid,KC,25,0.92,0.6680597014925372,,,
dinov2b_fitzft,2,source,stratum,mid,MEL,3,0.6666666666666666,0.6915422885572139,,,
dinov2b_fitzft,2,source,stratum,mid,LYM,1,1.0,0.6865671641791045,,,
dinov2b_fitzft,2,source,stratum,mid,OTH,1,0.0,0.14925373134328357,,,
dinov2b_fitzft,2,source,stratum,dark,KC,4,0.75,0.5625,,,
dinov2b_fitzft,2,source,stratum,dark,MEL,4,0.75,0.5078125,,,
dinov2b_fitzft,2,source,stratum,dark,LYM,9,0.7777777777777778,0.5868055555555556,,,
dinov2b_fitzft,2,source,stratum,dark,OTH,2,1.0,0.8359375,,,
dinov2b_fitzft,2,source,overall,light,,20,0.95,,all,84.0,0.6296875
dinov2b_fitzft,2,source,overall,mid,,30,0.8666666666666667,,all,97.0,0.6537313432835821
dinov2b_fitzft,2,source,overall,dark,,19,0.7894736842105263,,all,83.0,0.591282894736842
dinov2b_fitzft,2,source,overall,light,,18,0.9444444444444444,,noLYM,82.0,0.6102430555555556
dinov2b_fitzft,2,source,overall,mid,,29,0.8620689655172413,,noLYM,96.0,0.6525990735975297
dinov2b_fitzft,2,source,overall,dark,,10,0.8,,noLYM,74.0,0.5953125
dinov2b_fitzft,2,simple,stratum,light,KC,12,0.75,0.6184895833333334,,,
dinov2b_fitzft,2,simple,stratum,light,MEL,4,0.75,0.71484375,,,
dinov2b_fitzft,2,simple,stratum,light,LYM,2,0.5,0.515625,,,
dinov2b_fitzft,2,simple,stratum,light,OTH,2,0.5,0.5625,,,
dinov2b_fitzft,2,simple,stratum,mid,KC,25,0.16,0.5808955223880597,,,
dinov2b_fitzft,2,simple,stratum,mid,MEL,3,0.6666666666666666,0.6218905472636816,,,
dinov2b_fitzft,2,simple,stratum,mid,LYM,1,0.0,0.417910447761194,,,
dinov2b_fitzft,2,simple,stratum,mid,OTH,1,0.0,0.29850746268656714,,,
dinov2b_fitzft,2,simple,stratum,dark,KC,4,0.5,0.8046875,,,
dinov2b_fitzft,2,simple,stratum,dark,MEL,4,0.0,0.3984375,,,
dinov2b_fitzft,2,simple,stratum,dark,LYM,9,0.1111111111111111,0.4340277777777778,,,
dinov2b_fitzft,2,simple,stratum,dark,OTH,2,0.5,0.8203125,,,
dinov2b_fitzft,2,simple,overall,light,,20,0.7,,all,84.0,0.621875
dinov2b_fitzft,2,simple,overall,mid,,30,0.2,,all,97.0,0.5701492537313433
dinov2b_fitzft,2,simple,overall,dark,,19,0.21052631578947367,,all,83.0,0.5452302631578947
dinov2b_fitzft,2,simple,overall,light,,18,0.7222222222222222,,noLYM,82.0,0.6336805555555556
dinov2b_fitzft,2,simple,overall,mid,,29,0.20689655172413793,,noLYM,96.0,0.5753988677303139
dinov2b_fitzft,2,simple,overall,dark,,10,0.3,,noLYM,74.0,0.6453125
dinov2b_fitzft,2,fair,stratum,light,KC,12,0.9166666666666666,0.6783854166666667,,,
dinov2b_fitzft,2,fair,stratum,light,MEL,4,1.0,0.859375,,,
dinov2b_fitzft,2,fair,stratum,light,LYM,2,1.0,0.578125,,,
dinov2b_fitzft,2,fair,stratum,light,OTH,2,1.0,0.4921875,,,
dinov2b_fitzft,2,fair,stratum,mid,KC,25,0.72,0.6244776119402985,,,
dinov2b_fitzft,2,fair,stratum,mid,MEL,3,0.6666666666666666,0.5671641791044776,,,
dinov2b_fitzft,2,fair,stratum,mid,LYM,1,0.0,0.28358208955223885,,,
dinov2b_fitzft,2,fair,stratum,mid,OTH,1,0.0,0.10447761194029848,,,
dinov2b_fitzft,2,fair,stratum,dark,KC,4,1.0,0.80078125,,,
dinov2b_fitzft,2,fair,stratum,dark,MEL,4,0.5,0.3671875,,,
dinov2b_fitzft,2,fair,stratum,dark,LYM,9,0.7777777777777778,0.59375,,,
dinov2b_fitzft,2,fair,stratum,dark,OTH,2,1.0,0.7421875,,,
dinov2b_fitzft,2,fair,overall,light,,20,0.95,,all,84.0,0.6859375
dinov2b_fitzft,2,fair,overall,mid,,30,0.6666666666666666,,all,97.0,0.590049751243781
dinov2b_fitzft,2,fair,overall,dark,,19,0.7894736842105263,,all,83.0,0.6052631578947368
dinov2b_fitzft,2,fair,overall,light,,18,0.9444444444444444,,noLYM,82.0,0.6979166666666667
dinov2b_fitzft,2,fair,overall,mid,,29,0.6896551724137931,,noLYM,96.0,0.6006176016469378
dinov2b_fitzft,2,fair,overall,dark,,10,0.8,,noLYM,74.0,0.6156250000000001
dinov2b_fitzft,3,source,stratum,light,KC,14,0.9285714285714286,0.4654017857142857,,,
dinov2b_fitzft,3,source,stratum,light,MEL,3,0.6666666666666666,0.5989583333333334,,,
dinov2b_fitzft,3,source,stratum,light,LYM,2,1.0,0.546875,,,
dinov2b_fitzft,3,source,stratum,light,OTH,1,1.0,0.3125,,,
dinov2b_fitzft,3,source,stratum,mid,KC,28,0.8928571428571429,0.6178038379530917,,,
dinov2b_fitzft,3,source,stratum,mid,MEL,1,0.0,0.11940298507462688,,,
dinov2b_fitzft,3,source,stratum,mid,LYM,1,1.0,0.7761194029850746,,,
dinov2b_fitzft,3,source,stratum,dark,KC,3,0.3333333333333333,0.296875,,,
dinov2b_fitzft,3,source,stratum,dark,MEL,3,0.6666666666666666,0.5364583333333333,,,
dinov2b_fitzft,3,source,stratum,dark,LYM,11,0.5454545454545454,0.38636363636363635,,,
dinov2b_fitzft,3,source,stratum,dark,OTH,2,1.0,0.703125,,,
dinov2b_fitzft,3,source,overall,light,,20,0.9,,all,84.0,0.48593749999999997
dinov2b_fitzft,3,source,overall,mid,,30,0.8666666666666667,,all,97.0,0.6064676616915423
dinov2b_fitzft,3,source,overall,dark,,19,0.5789473684210527,,all,83.0,0.4292763157894737
dinov2b_fitzft,3,source,overall,light,,18,0.8888888888888888,,noLYM,82.0,0.47916666666666663
dinov2b_fitzft,3,source,overall,mid,,29,0.8620689655172413,,noLYM,96.0,0.6006176016469378
dinov2b_fitzft,3,source,overall,dark,,8,0.625,,noLYM,72.0,0.48828125
dinov2b_fitzft,3,simple,stratum,light,KC,14,0.6428571428571429,0.5424107142857142,,,
dinov2b_fitzft,3,simple,stratum,light,MEL,3,0.3333333333333333,0.5520833333333333,,,
dinov2b_fitzft,3,simple,stratum,light,LYM,2,0.5,0.5546875,,,
dinov2b_fitzft,3,simple,stratum,light,OTH,1,1.0,0.703125,,,
dinov2b_fitzft,3,simple,stratum,mid,KC,28,0.5714285714285714,0.636460554371002,,,
dinov2b_fitzft,3,simple,stratum,mid,MEL,1,1.0,0.7611940298507462,,,
dinov2b_fitzft,3,simple,stratum,mid,LYM,1,1.0,0.7611940298507462,,,
dinov2b_fitzft,3,simple,stratum,dark,KC,3,0.0,0.3958333333333333,,,
dinov2b_fitzft,3,simple,stratum,dark,MEL,3,0.3333333333333333,0.5885416666666666,,,
dinov2b_fitzft,3,simple,stratum,dark,LYM,11,0.45454545454545453,0.546875,,,
dinov2b_fitzft,3,simple,stratum,dark,OTH,2,0.5,0.8125,,,
dinov2b_fitzft,3,simple,overall,light,,20,0.6,,all,84.0,0.553125
dinov2b_fitzft,3,simple,overall,mid,,30,0.6,,all,97.0,0.6447761194029851
dinov2b_fitzft,3,simple,overall,dark,,19,0.3684210526315789,,all,83.0,0.5575657894736843
dinov2b_fitzft,3,simple,overall,light,,18,0.6111111111111112,,noLYM,82.0,0.552951388888889
dinov2b_fitzft,3,simple,overall,mid,,29,0.5862068965517241,,noLYM,96.0,0.6407617086978898
dinov2b_fitzft,3,simple,overall,dark,,8,0.25,,noLYM,72.0,0.572265625
dinov2b_fitzft,3,fair,stratum,light,KC,14,0.5714285714285714,0.5145089285714286,,,
dinov2b_fitzft,3,fair,stratum,light,MEL,3,1.0,0.7239583333333334,,,
dinov2b_fitzft,3,fair,stratum,light,LYM,2,1.0,0.65625,,,
dinov2b_fitzft,3,fair,stratum,light,OTH,1,1.0,0.3125,,,
dinov2b_fitzft,3,fair,stratum,mid,KC,28,0.6071428571428571,0.5261194029850746,,,
dinov2b_fitzft,3,fair,stratum,mid,MEL,1,1.0,0.4477611940298507,,,
dinov2b_fitzft,3,fair,stratum,mid,LYM,1,1.0,0.8507462686567164,,,
dinov2b_fitzft,3,fair,stratum,dark,KC,3,0.6666666666666666,0.5364583333333334,,,
dinov2b_fitzft,3,fair,stratum,dark,MEL,3,0.0,0.3697916666666667,,,
dinov2b_fitzft,3,fair,stratum,dark,LYM,11,0.7272727272727273,0.6306818181818181,,,
dinov2b_fitzft,3,fair,stratum,dark,OTH,2,1.0,0.84375,,,
dinov2b_fitzft,3,fair,overall,light,,20,0.7,,all,84.0,0.55
dinov2b_fitzft,3,fair,overall,mid,,30,0.6333333333333333,,all,97.0,0.5343283582089553
dinov2b_fitzft,3,fair,overall,dark,,19,0.631578947368421,,all,83.0,0.5970394736842105
dinov2b_fitzft,3,fair,overall,light,,18,0.6666666666666666,,noLYM,82.0,0.5381944444444444
dinov2b_fitzft,3,fair,overall,mid,,29,0.6206896551724138,,noLYM,96.0,0.5234173957797221
dinov2b_fitzft,3,fair,overall,dark,,8,0.5,,noLYM,72.0,0.55078125
dinov2b_fitzft,4,source,stratum,light,KC,13,1.0,0.7776442307692308,,,
dinov2b_fitzft,4,source,stratum,light,MEL,5,0.6,0.5968749999999999,,,
dinov2b_fitzft,4,source,stratum,light,LYM,1,1.0,0.578125,,,
dinov2b_fitzft,4,source,stratum,light,OTH,1,1.0,0.515625,,,
dinov2b_fitzft,4,source,stratum,mid,KC,25,0.88,0.5761194029850747,,,
dinov2b_fitzft,4,source,stratum,mid,MEL,3,0.0,0.22388059701492538,,,
dinov2b_fitzft,4,source,stratum,mid,LYM,1,1.0,0.6417910447761195,,,
dinov2b_fitzft,4,source,stratum,mid,OTH,1,1.0,0.7313432835820896,,,
dinov2b_fitzft,4,source,stratum,dark,KC,4,0.5,0.5703125,,,
dinov2b_fitzft,4,source,stratum,dark,MEL,2,0.5,0.5390625,,,
dinov2b_fitzft,4,source,stratum,dark,LYM,12,0.6666666666666666,0.5182291666666666,,,
dinov2b_fitzft,4,source,stratum,dark,OTH,1,1.0,0.921875,,,
dinov2b_fitzft,4,source,overall,light,,20,0.9,,all,84.0,0.709375
dinov2b_fitzft,4,source,overall,mid,,30,0.8,,all,97.0,0.5482587064676617
dinov2b_fitzft,4,source,overall,dark,,19,0.631578947368421,,all,83.0,0.5526315789473684
dinov2b_fitzft,4,source,overall,light,,19,0.8947368421052632,,noLYM,83.0,0.7162828947368421
dinov2b_fitzft,4,source,overall,mid,,29,0.7931034482758621,,noLYM,96.0,0.5450334534225425
dinov2b_fitzft,4,source,overall,dark,,7,0.5714285714285714,,noLYM,71.0,0.6116071428571428
dinov2b_fitzft,4,simple,stratum,light,KC,13,0.5384615384615384,0.6370192307692307,,,
dinov2b_fitzft,4,simple,stratum,light,MEL,5,0.4,0.46875,,,
dinov2b_fitzft,4,simple,stratum,light,LYM,1,0.0,0.203125,,,
dinov2b_fitzft,4,simple,stratum,light,OTH,1,1.0,0.765625,,,
dinov2b_fitzft,4,simple,stratum,mid,KC,25,0.28,0.5552238805970149,,,
dinov2b_fitzft,4,simple,stratum,mid,MEL,3,0.3333333333333333,0.6965174129353234,,,
dinov2b_fitzft,4,simple,stratum,mid,LYM,1,1.0,0.9701492537313433,,,
dinov2b_fitzft,4,simple,stratum,mid,OTH,1,0.0,0.8059701492537313,,,
dinov2b_fitzft,4,simple,stratum,dark,KC,4,0.25,0.45703125,,,
dinov2b_fitzft,4,simple,stratum,dark,MEL,2,0.5,0.796875,,,
dinov2b_fitzft,4,simple,stratum,dark,LYM,12,0.25,0.5455729166666667,,,
dinov2b_fitzft,4,simple,stratum,dark,OTH,1,0.0,0.625,,,
dinov2b_fitzft,4,simple,overall,light,,20,0.5,,all,84.0,0.5796875
dinov2b_fitzft,4,simple,overall,mid,,30,0.3,,all,97.0,0.5915422885572139
dinov2b_fitzft,4,simple,overall,dark,,19,0.2631578947368421,,all,83.0,0.5575657894736842
dinov2b_fitzft,4,simple,overall,light,,19,0.5263157894736842,,noLYM,83.0,0.5995065789473685
dinov2b_fitzft,4,simple,overall,mid,,29,0.27586206896551724,,noLYM,96.0,0.5784868759650026
dinov2b_fitzft,4,simple,overall,dark,,7,0.2857142857142857,,noLYM,71.0,0.578125
dinov2b_fitzft,4,fair,stratum,light,KC,13,0.9230769230769231,0.6262019230769231,,,
dinov2b_fitzft,4,fair,stratum,light,MEL,5,0.8,0.540625,,,
dinov2b_fitzft,4,fair,stratum,light,LYM,1,1.0,0.578125,,,
dinov2b_fitzft,4,fair,stratum,light,OTH,1,0.0,0.1875,,,
dinov2b_fitzft,4,fair,stratum,mid,KC,25,0.8,0.6597014925373135,,,
dinov2b_fitzft,4,fair,stratum,mid,MEL,3,0.3333333333333333,0.3582089552238806,,,
dinov2b_fitzft,4,fair,stratum,mid,LYM,1,1.0,0.8955223880597015,,,
dinov2b_fitzft,4,fair,stratum,mid,OTH,1,1.0,0.8208955223880597,,,
dinov2b_fitzft,4,fair,stratum,dark,KC,4,0.25,0.53125,,,
dinov2b_fitzft,4,fair,stratum,dark,MEL,2,0.5,0.6171875,,,
dinov2b_fitzft,4,fair,stratum,dark,LYM,12,0.75,0.65234375,,,
dinov2b_fitzft,4,fair,stratum,dark,OTH,1,1.0,0.84375,,,
dinov2b_fitzft,4,fair,overall,light,,20,0.85,,all,84.0,0.58046875
dinov2b_fitzft,4,fair,overall,mid,,30,0.7666666666666667,,all,97.0,0.6427860696517412
dinov2b_fitzft,4,fair,overall,dark,,19,0.631578947368421,,all,83.0,0.6332236842105263
dinov2b_fitzft,4,fair,overall,light,,19,0.8421052631578947,,noLYM,83.0,0.5805921052631579
dinov2b_fitzft,4,fair,overall,mid,,29,0.7586206896551724,,noLYM,96.0,0.6340710241893979
dinov2b_fitzft,4,fair,overall,dark,,7,0.42857142857142855,,noLYM,71.0,0.6004464285714286
dinov2b_fitzft,5,source,stratum,light,KC,14,0.9285714285714286,0.5993303571428571,,,
dinov2b_fitzft,5,source,stratum,light,MEL,3,1.0,0.875,,,
dinov2b_fitzft,5,source,stratum,light,LYM,1,1.0,0.53125,,,
dinov2b_fitzft,5,source,stratum,light,OTH,2,1.0,0.625,,,
dinov2b_fitzft,5,source,stratum,mid,KC,26,0.8076923076923077,0.5057405281285878,,,
dinov2b_fitzft,5,source,stratum,mid,MEL,3,0.3333333333333333,0.16417910447761197,,,
dinov2b_fitzft,5,source,stratum,mid,LYM,1,1.0,0.9104477611940298,,,
dinov2b_fitzft,5,source,stratum,dark,KC,3,0.3333333333333333,0.40625,,,
dinov2b_fitzft,5,source,stratum,dark,MEL,5,0.6,0.403125,,,
dinov2b_fitzft,5,source,stratum,dark,LYM,10,0.5,0.496875,,,
dinov2b_fitzft,5,source,stratum,dark,OTH,1,1.0,0.71875,,,
dinov2b_fitzft,5,source,overall,light,,20,0.95,,all,84.0,0.6398437499999999
dinov2b_fitzft,5,source,overall,mid,,30,0.7666666666666667,,all,97.0,0.4850746268656716
dinov2b_fitzft,5,source,overall,dark,,19,0.5263157894736842,,all,83.0,0.46957236842105265
dinov2b_fitzft,5,source,overall,light,,19,0.9473684210526315,,noLYM,83.0,0.6455592105263158
dinov2b_fitzft,5,source,overall,mid,,29,0.7586206896551724,,noLYM,96.0,0.4704065877509007
dinov2b_fitzft,5,source,overall,dark,,9,0.5555555555555556,,noLYM,73.0,0.43923611111111116
dinov2b_fitzft,5,simple,stratum,light,KC,14,0.35714285714285715,0.5970982142857143,,,
dinov2b_fitzft,5,simple,stratum,light,MEL,3,0.3333333333333333,0.6302083333333333,,,
dinov2b_fitzft,5,simple,stratum,light,LYM,1,0.0,0.296875,,,
dinov2b_fitzft,5,simple,stratum,light,OTH,2,0.0,0.453125,,,
dinov2b_fitzft,5,simple,stratum,mid,KC,26,0.34615384615384615,0.5998851894374282,,,
dinov2b_fitzft,5,simple,stratum,mid,MEL,3,0.0,0.4776119402985074,,,
dinov2b_fitzft,5,simple,stratum,mid,LYM,1,0.0,0.6716417910447761,,,
dinov2b_fitzft,5,simple,stratum,dark,KC,3,0.3333333333333333,0.46874999999999994,,,
dinov2b_fitzft,5,simple,stratum,dark,MEL,5,0.0,0.31562500000000004,,,
dinov2b_fitzft,5,simple,stratum,dark,LYM,10,0.4,0.5765625,,,
dinov2b_fitzft,5,simple,stratum,dark,OTH,1,1.0,0.75,,,
dinov2b_fitzft,5,simple,overall,light,,20,0.3,,all,84.0,0.57265625
dinov2b_fitzft,5,simple,overall,mid,,30,0.3,,all,97.0,0.590049751243781
dinov2b_fitzft,5,simple,overall,dark,,19,0.3157894736842105,,all,83.0,0.5
dinov2b_fitzft,5,simple,overall,light,,19,0.3157894736842105,,noLYM,83.0,0.5871710526315789
dinov2b_fitzft,5,simple,overall,mid,,29,0.3103448275862069,,noLYM,96.0,0.5872362326299536
dinov2b_fitzft,5,simple,overall,dark,,9,0.2222222222222222,,noLYM,73.0,0.4149305555555556
dinov2b_fitzft,5,fair,stratum,light,KC,14,0.7142857142857143,0.6205357142857142,,,
dinov2b_fitzft,5,fair,stratum,light,MEL,3,1.0,0.90625,,,
dinov2b_fitzft,5,fair,stratum,light,LYM,1,1.0,0.625,,,
dinov2b_fitzft,5,fair,stratum,light,OTH,2,0.5,0.3046875,,,
dinov2b_fitzft,5,fair,stratum,mid,KC,26,0.5384615384615384,0.5671641791044777,,,
dinov2b_fitzft,5,fair,stratum,mid,MEL,3,0.3333333333333333,0.45273631840796014,,,
dinov2b_fitzft,5,fair,stratum,mid,LYM,1,0.0,0.5223880597014925,,,
dinov2b_fitzft,5,fair,stratum,dark,KC,3,0.3333333333333333,0.5520833333333333,,,
dinov2b_fitzft,5,fair,stratum,dark,MEL,5,0.2,0.359375,,,
dinov2b_fitzft,5,fair,stratum,dark,LYM,10,0.8,0.7421875,,,
dinov2b_fitzft,5,fair,stratum,dark,OTH,1,1.0,0.6875,,,
dinov2b_fitzft,5,fair,overall,light,,20,0.75,,all,84.0,0.6320312499999999
dinov2b_fitzft,5,fair,overall,mid,,30,0.5,,all,97.0,0.554228855721393
dinov2b_fitzft,5,fair,overall,dark,,19,0.5789473684210527,,all,83.0,0.6085526315789473
dinov2b_fitzft,5,fair,overall,light,,19,0.7368421052631579,,noLYM,83.0,0.6324013157894737
dinov2b_fitzft,5,fair,overall,mid,,29,0.5172413793103449,,noLYM,96.0,0.5553268142048379
dinov2b_fitzft,5,fair,overall,dark,,9,0.3333333333333333,,noLYM,73.0,0.4600694444444444
dinov2b_fitzft,6,source,stratum,light,KC,16,0.8125,0.505859375,,,
dinov2b_fitzft,6,source,stratum,light,MEL,2,0.5,0.4765625,,,
dinov2b_fitzft,6,source,stratum,light,LYM,1,1.0,0.53125,,,
dinov2b_fitzft,6,source,stratum,light,OTH,1,1.0,0.40625,,,
dinov2b_fitzft,6,source,stratum,mid,KC,23,0.8695652173913043,0.5866320571057755,,,
dinov2b_fitzft,6,source,stratum,mid,MEL,3,1.0,0.9900497512437811,,,
dinov2b_fitzft,6,source,stratum,mid,LYM,3,1.0,0.6517412935323383,,,
dinov2b_fitzft,6,source,stratum,mid,OTH,1,1.0,0.7462686567164178,,,
dinov2b_fitzft,6,source,stratum,dark,KC,2,0.5,0.5390625,,,
dinov2b_fitzft,6,source,stratum,dark,MEL,5,0.8,0.5625,,,
dinov2b_fitzft,6,source,stratum,dark,LYM,11,0.6363636363636364,0.5014204545454545,,,
dinov2b_fitzft,6,source,stratum,dark,OTH,1,1.0,0.90625,,,
dinov2b_fitzft,6,source,overall,light,,20,0.8,,all,84.0,0.49921875
dinov2b_fitzft,6,source,overall,mid,,30,0.9,,all,97.0,0.6388059701492538
dinov2b_fitzft,6,source,overall,dark,,19,0.6842105263157895,,all,83.0,0.5427631578947367
dinov2b_fitzft,6,source,overall,light,,19,0.7894736842105263,,noLYM,83.0,0.4975328947368421
dinov2b_fitzft,6,source,overall,mid,,27,0.8888888888888888,,noLYM,94.0,0.6373687119955778
dinov2b_fitzft,6,source,overall,dark,,8,0.75,,noLYM,72.0,0.599609375
dinov2b_fitzft,6,simple,stratum,light,KC,16,0.375,0.494140625,,,
